ID_SOAL;SOAL;JAWABAN_SISWA;GRADE-01;GRADE-02;GRADE-03
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak sistem lebih berorientasi pada pengguna, sedangkan perangkat lunak sistem digunakan untuk menghubungkan antar perangkat komputer.;80;50;78,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat Lunak Sistem adalah perangkat lunak tujuan umum sedangkan Perangkat Lunak Aplikasi adalah perangkat lunak tujuan khusus.;80;56;75,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak sistem mengatur komputasi dalam komputer, perangkat lunak aplikasi mengatur apa yang ada di layar kita;70;60;69
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem terletak pada fungsi dan tujuan penggunaannya.  Perangkat lunak aplikasi adalah program yang dirancang untuk membantu pengguna dalam melakukan tugas-tugas tertentu, seperti pengolah kata, spreadsheet, atau aplikasi media sosial. Contoh perangkat lunak aplikasi adalah Microsoft Word, Excel, atau Adobe Photoshop. Perangkat lunak ini digunakan langsung oleh pengguna untuk menjalankan aktivitas sehari-hari dan menyelesaikan pekerjaan tertentu.  Sementara itu, perangkat lunak sistem adalah perangkat lunak yang berfungsi untuk mengelola dan mengatur sumber daya perangkat keras komputer, serta menyediakan platform untuk menjalankan perangkat lunak aplikasi. Contoh perangkat lunak sistem adalah sistem operasi (seperti Windows, macOS, atau Linux) dan perangkat lunak utilitas seperti antivirus atau driver perangkat keras. Perangkat lunak ini bekerja di latar belakang untuk memastikan perangkat keras dan perangkat lunak aplikasi dapat berjalan dengan baik.  Singkatnya, perangkat lunak aplikasi membantu kita menyelesaikan pekerjaan tertentu, sementara perangkat lunak sistem memastikan komputer berjalan dengan lancar dan menyediakan dasar bagi perangkat lunak aplikasi untuk berfungsi;90;100;87
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;perangkat lunak aplikasi adalah sistem yang dimiliki oleh suatu aplikasi sedangkan perangkat lunak sistem adalah perangkat lunak yang dipakai suatu gadget;70;20;64,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;PLS berhubungan dengan kontrol sumber daya dan hardware. perangkat lunak berurursan dengan interaksi pengguna;70;70;61,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perbedaan Utama Antara Perangkat Lunak Sistem dan Perangkat Lunak Aplikasi. Perangkat lunak sistem mengelola dan mengendalikan perangkat keras dan sumber daya komputer, sedangkan perangkat lunak aplikasi melakukan tugas tertentu untuk pengguna akhir.;90;90;90,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;perangkat lunak sistem untuk mengontrol fungsi dasar komputer, sedangkan perangkat lunak aplikasi mengontrol tugas spesifik;80;90;79,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;perangkat lunak sistem mengelola sumber informasi dari perangkat lunak aplikasi;90;50;90,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah software yang digunakan langsung oleh pengguna untuk melakukan tugas tertentu, sedangkan Perangkat lunak sistem adalah software yang mengelola dan mendukung kinerja komputer, seperti sistem operasi (Windows, macOS, Linux) dan driver.;80;90;81
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi lebih berhubungan dengan apliaksinya seperti desain program2nya dll, sedangkan perangkat lunak sistem lebih berhubungan ke pengelolaan sumber daya dari hardware agar sistem operasi dapat berjalan;90;80;92,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Aplikasi cuman tertentu aja kalau lunak sistem yang mengendalikan sistem di komputer dan hardware nya;60;60;56
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi membantu pengguna melakukan tugas2 spesifik sedangkan perangkat lunak sistem mengelola sumber daya perangkat keras dan menyediakan layanan dasar untuk perangkat lunak aplikasi;90;100;86,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;perangkat lunak aplikasi berfungsi untuk mengoperasikan hardware dan sumber daya komputer, sedangkan system software melakukan tugas untuk user;80;40;78
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak sistem adalah jenis perangkat lunak yang dirancang untuk berkomunikasi dengan perangkat keras atau bahkan perangkat lunak aplikasi. Perangkat lunak aplikasi adalah jenis perangkat lunak yang dirancang untuk menyelesaikan tugas-tugas spesifik dalam sistem operasi. Beberapa dari tugas ini termasuk menangani dokumen, perhitungan, pengeditan gambar, dan lainnya.;80;90;78,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi (application software) dirancang untuk membantu pengguna melakukan tugas-tugas spesifik, sementara perangkat lunak sistem (system software) mengelola sumber daya perangkat keras dan menyediakan layanan dasar untuk aplikasi. ;90;100;95,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Kalau perangkat lunak sistem itu biasa nya digunakan untuk menyesuaikan hard ware, contoh di laptop legion ada sistem lenovo vantage yang bisa digunakan untuk menyeting speed,mode,fan dll.sdngkan sistem aplikasi itu contohnya seperti adobe premier dll;60;75;67,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;perangkat lunak aplikasi adalah software yang diciptakan memang peruntukannya untuk memudahkan aktivitas dan produktivitas manusia. sedangkan perangkat lunak sistem adalah software untuk bertugas dalam megelola perangkat keras yang mengelola sistemnya;70;80;64,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah sebuah software yang memudahkan user untuk melakukan task atau tujuan yang mereka ingin pada sebuh komputer. Sementara itu, perangkat lunak sistem adalah software yang menghubungkan semua sistem pada komputer dan jaringan agar task user bisa dimudahkan.;70;80;64,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;perangkat lunak aplikasi memiliki beberapa restrictions sedangkan perangkat lunak sistem dapat mengakses daata seccara lebih bebass;70;20;69
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi dan sistem memiliki dasar perbedaan dalam sistem operasi dan kompleksitas karena aplikasi untuk menjalankan aplikasi dan sistem untuk sistem secara besar;70;20;69
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Bahasa pemrograman nya kalau perangkat lunak sistem itu Umumnya ditulis dalam bahasa tingkat rendah atau menengah, sedangkan perangkat lunak aplikasi Ditulis dalam bahasa tingkat tinggi.;60;40;64
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;perangkat lunak aplikasi melakukan tugas spesifik yang diinginkan user, perangkat lunak sistem mengelola sumber daya hardware dan menyediakan layanan untuk aplikasi;90;100;91
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak sistem adalah software yang bertugas mengontrol dan mengelola kerja perangkat keras komputer. Contohnya seperti sistem operasi Windows, macOS, atau Linux. Fungsinya memastikan semua komponen komputer bisa berjalan dengan baik. Sedangkan perangkat lunak aplikasi adalah program yang kita pakai secara langsung untuk menyelesaikan pekerjaan tertentu, seperti menulis dokumen di Microsoft Word atau browsing internet dengan Google Chrome. Jadi, perangkat lunak sistem adalah pengatur, sedangkan aplikasi adalah alat bantu pengguna.;85;90;88,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah sistem yang memperoses didepan Dan digunakkkan langsung oleh user, sedangkan perangkat lunak sistem merupakkan program yang dijalankan dilatat belakang Dan langsung bekerja dengan bahasa komputer;70;70;75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak sistem mengelola hardware atau komputer itu sendiri, sedangkan perangkat lunak aplikasi melakukan perintah tertentu tergantung usernya.;70;80;66
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;perangkat lunak sistem mengelola sumber daya perangkat, Aplikasi adalah program yang dirancang untuk melakukan tugas-tugas tertentu;80;85;69,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Sistem mengeolola hardware dan sumber daya komputer. Sedangkan, perangkay lunak aplikasi untuk mengerjakan tugas tugas tertentu;70;85;74
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak sistem berada di atas perangkat lunak aplikasi dimana perangkat lunak sistem mengendalikan perangkat lunak aplikasi. Contoh sederhananya adalah aplikasi harus di design sesuai OS yang terinstal.;70;56;71
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi merupakan suatu program yang bekerja diatas perangkat lunak sistem. Dalam arti, perangkat lunak aplikasi memiliki abstraksi yang tinggi dan tidak secara langsung berfungsi dengan instruksi low level.;70;50;64,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang digunakan oleh pengguna untuk menjalankan tugas tertentu, seperti pengolah kata, browser, atau media player. Sementara itu, perangkat lunak sistem berfungsi untuk mengelola dan mengontrol perangkat keras serta menyediakan lingkungan bagi perangkat lunak aplikasi, seperti sistem operasi dan driver;80;100;89
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi dan perangkat lunak sistem memiliki perbedaan utama dalam fungsinya. Perangkat lunak aplikasi adalah program yang langsung digunakan oleh pengguna untuk menyelesaikan tugas tertentu, seperti Microsoft Word untuk mengetik, Google Chrome untuk browsing, atau Spotify untuk mendengarkan musik. Sementara itu, perangkat lunak sistem berfungsi untuk mengelola dan menjalankan perangkat komputer atau gadget, seperti sistem operasi Windows, macOS, Linux, atau Android. Tanpa perangkat lunak sistem, aplikasi tidak akan bisa berjalan karena sistem operasi-lah yang mengatur bagaimana perangkat keras dan perangkat lunak bekerja bersama.;80;100;83
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;"Perangkat lunak aplikasi adalah perangkat lunak yang berfungsi untuk menjalankan perintah dalam aplikasi tersebut. Sementara perangkat lunak sistem berada pada sistem dan berfungsi mengontrol komputer untuk membuka dan menjalankan aplikasi serta fitur"" lain di dalam komputer";70;90;68
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak sistem adalah program yang mengelola perangkat keras dan menyediakan platform bagi perangkat lunak lain, seperti sistem operasi (Windows, Linux) dan driver. Perangkat lunak aplikasi, di sisi lain, adalah program yang digunakan oleh pengguna untuk melakukan tugas tertentu, seperti Microsoft Word, Google Chrome, atau Photoshop. Perangkat lunak aplikasi bergantung pada perangkat lunak sistem agar dapat berjalan dengan baik.;80;100;83,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah suatu sistem tertentu yang digunakan untuk mengeksekusi tugas tertentu dalam suatu sistem tertutup. Sedangkan perangkat lunak sistem adalah perangkat lunak yang digunakan untuk menjalankan tugas secara umum untum berbagai sistem yang berbeda;70;70;66
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang dinentuk untuk menyelesaikan tugas sehingga dapat membantu user. Sedangkat perangkat lunak sistem adalah perangkat lunak yang berfungsi untuk mengatur dan mengelola perangkat keras.;80;90;85,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang digunakan oleh pengguna untuk menjalankan tugas tertentu, seperti pengolah kata atau pemutar musik. Sementara itu, perangkat lunak sistem berfungsi mengelola perangkat keras dan menyediakan lingkungan bagi perangkat lunak aplikasi, contohnya sistem operasi.;80;100;81
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak sistem mengelola sumber daya komputer, sedangkan perangkat lunak aplikasi melakukan tugas tertentu untuk pengguna.;80;90;86,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;tidak tahu;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang digunakan oleh pengguna untuk menjalankan tugas tertentu, seperti pengolah kata atau browser. Sementara itu, perangkat lunak sistem berfungsi untuk mengelola perangkat keras dan menyediakan lingkungan bagi aplikasi, seperti sistem operasi.;80;100;76
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang dirancang untuk membantu pengguna dalam menjalankan tugas tertentu, seperti Microsoft Word, Google Chrome, dan Adobe Photoshop. sedangkan, Perangkat lunak sistem adalah perangkat lunak yang berfungsi untuk mengelola perangkat keras komputer dan menyediakan lingkungan bagi perangkat lunak aplikasi untuk berjalan, seperti sistem operasi (Windows, Linux, macOS) dan utilitas sistem.;80;100;80,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang dirancang untuk membantu pengguna dalam menjalankan tugas tertentu, seperti pengolahan kata, desain grafis, atau komunikasi. Contoh perangkat lunak aplikasi meliputi Microsoft Word, Adobe Photoshop, dan WhatsApp. Sementara itu, perangkat lunak sistem adalah perangkat lunak yang bertugas mengelola sumber daya perangkat keras dan menyediakan platform bagi perangkat lunak aplikasi untuk berjalan. Contohnya adalah sistem operasi (Windows, macOS, Linux) dan driver perangkat keras;80;100;88
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak sistem mengelola sumber daya komputer, sedangkan perangkat lunak aplikasi melakukan tugas tertentu untuk pengguna.;80;90;77
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Belum faham;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi dan perangkat lunak sistem memiliki peran yang berbeda dalam suatu komputer. Perangkat lunak aplikasi adalah program yang dirancang untuk membantu pengguna menyelesaikan tugas tertentu, seperti pengolah kata, peramban web, atau perangkat lunak desain grafis. Perangkat lunak ini berjalan di atas sistem operasi dan digunakan secara langsung oleh pengguna untuk berbagai keperluan, baik produktivitas, hiburan, maupun komunikasi. Sementara itu, perangkat lunak sistem berfungsi untuk mengelola perangkat keras dan menyediakan lingkungan bagi perangkat lunak aplikasi agar dapat berjalan dengan baik. Contohnya adalah sistem operasi seperti Windows, macOS, dan Linux, serta perangkat lunak utilitas yang membantu dalam pengelolaan sistem, seperti program antivirus atau pengelola file. Perangkat lunak sistem bekerja di latar belakang untuk memastikan kinerja komputer tetap stabil dan efisien. Tanpa perangkat lunak sistem, perangkat lunak aplikasi tidak dapat dijalankan dengan optimal.;80;100;81,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Aplikasi disetel oleh pengguna, sistem sudah tertanam sejak awal dan krusial untuk perangkat;60;70;56,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;-;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Aplikasi untuk tugas spesifik (contoh: browser), sistem untuk mengelola hardware dan menjalankan aplikasi;70;95;68
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang dirancang untuk membantu pengguna melakukan tugas tertentu, seperti pengolah kata, browser, atau media player. Sementara itu, perangkat lunak sistem berfungsi untuk mengelola perangkat keras dan menyediakan lingkungan bagi aplikasi, seperti sistem operasi dan driver. Perangkat lunak sistem bekerja di latar belakang, sedangkan perangkat lunak aplikasi digunakan langsung oleh pengguna untuk keperluan spesifik.;80;100;78
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak sistem mengelola dan mengendalikan perangkat keras dan sumber daya komputer, sedangkan perangkat lunak aplikasi melakukan tugas tertentu untuk pengguna akhir.;80;90;74,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;-;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang dirancang untuk membantu pengguna melakukan tugas tertentu, seperti pengolah kata (Microsoft Word), browser web (Google Chrome), atau media sosial. Sementara itu, perangkat lunak sistem berfungsi untuk mengelola perangkat keras dan menyediakan lingkungan bagi perangkat lunak aplikasi agar dapat berjalan, contohnya sistem operasi (Windows, Linux) dan driver perangkat. Perangkat lunak sistem bekerja di latar belakang untuk mengatur sumber daya komputer, sedangkan perangkat lunak aplikasi digunakan secara langsung oleh pengguna untuk menyelesaikan pekerjaan atau hiburan.;80;100;83,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi dan perangkat lunak sistem memiliki perbedaan utama dalam fungsi dan penggunaannya. Perangkat lunak aplikasi adalah program yang dirancang untuk membantu pengguna dalam melakukan tugas tertentu, seperti Microsoft Word untuk pengolahan kata, Google Chrome untuk menjelajah internet, atau Adobe Photoshop untuk desain grafis. Aplikasi ini berjalan di atas sistem operasi dan digunakan langsung oleh pengguna untuk kebutuhan spesifik. Sementara itu, perangkat lunak sistem bertanggung jawab mengelola perangkat keras dan menyediakan lingkungan bagi perangkat lunak aplikasi untuk berjalan. Contohnya adalah sistem operasi (Windows, macOS, Linux) dan utilitas seperti driver, antivirus, serta sistem manajemen file. Tanpa perangkat lunak sistem, perangkat lunak aplikasi tidak dapat berjalan dengan optimal. Perangkat lunak sistem beroperasi di latar belakang, sementara perangkat lunak aplikasi digunakan langsung oleh pengguna untuk berbagai keperluan.;90;100;92
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Aplikasi dan sistem operasi (OS) adalah dua komponen yang berbeda dalam sebuah sistem komputer. Aplikasi adalah program yang dirancang untuk melakukan tugas-tugas tertentu, sementara sistem operasi adalah perangkat lunak yang mengendalikan sumber daya perangkat keras dan memberikan layanan kepada aplikasi;80;100;82,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;perangkat lunak aplikasi hanya terbatas untuk diprogram oleh pemilik aplikasi, smentara perangkat lunak sistem bisa dimanajemen oleh user;70;50;71
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang digunakan langsung oleh pengguna untuk melakukan tugas-tugas tertentu (seperti pengolah kata, browser, atau aplikasi email). Sedangkan perangkat lunak sistem adalah program yang mengelola dan mengatur operasi dasar komputer, seperti sistem operasi dan driver, sehingga mendukung jalannya perangkat keras dan aplikasi.;75;100;74,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang dirancang untuk membantu pengguna menyelesaikan tugas tertentu, seperti pengolah kata, peramban web, atau perangkat lunak akuntansi. Sementara itu, perangkat lunak sistem mengelola operasi dasar komputer, seperti sistem operasi (Windows, Linux) yang mengontrol perangkat keras dan menyediakan lingkungan untuk menjalankan aplikasi.;80;100;81
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi dirancang untuk pengguna akhir guna menjalankan tugas tertentu, seperti Microsoft Word atau Google Chrome. Sedangkan perangkat lunak sistem, seperti sistem operasi (Windows, Linux), mengelola perangkat keras dan menyediakan lingkungan bagi aplikasi agar dapat berjalan dengan efisien di komputer atau perangkat lainnya.;80;100;76,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi biasanya sesuatu yang bermanfaat bagi pengguna, contohnya sebuah text editor, sedangkan perangkat lunak sistem bekerja agar perangkat keras yang dipakai bisa berjalan sesuai dengan fungsinya, contohnya driver;60;70;57
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Aplikasi melakukan tugas tertentu untuk pengguna, sementara sistem mengelola hardware;50;70;44,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi merupakan sebuah program yang berjalan di atas perangkat lunak sistem untuk menyelesaikan tugas tertentu. Perangkat lunak sistem adalah pengelola perangkat keras dan menyediakan lingkungan untuk perangkat kunak aplikasi.;80;100;87
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi digunakan untuk melakukan suatu tugas spesifik, sementara perangkat lunak sistem adalah dasar yang mengelola komputer.;75;80;75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang digunakan pengguna untuk menjalankan tugas tertentu. Sedangkan Perangkat lunak sistem adalah program yang mengelola dan mengontrol perangkat keras komputer, seperti sistem operasi.;80;80;88,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;software apk adalah teemasuk sistem perangkat lunak, jadi sistem perangkat lunak adalah wadah untik sistem aplikasi;70;50;74
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak sistem mengelola perangkat keras dan sumber daya komputer, sedangkan perangkat lunak aplikasi melakukan tugas tertentu untuk pengguna;90;90;84,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Software application adalah software yang dijalankan untuk fungsi - fungsi yang dibutuhkan oleh pengguna, sedangkan software system adalah software essential yang dibutuhkan sebagai dasar penggunaan dari Operating System;50;70;51,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi berarti program tambahan sesuai kebutuhan user sedangkan perangkat lunak sistem berarti adalah perangkat lunak esensial supaya komputer bisa berjalan dengan lancar.;70;70;61,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat Lunak Aplikasi ? Program yang digunakan pengguna untuk melakukan tugas tertentu. Contoh: Microsoft Word, Photoshop, web browser. Perangkat Lunak Sistem ? Program yang mengelola perangkat keras dan lingkungan eksekusi aplikasi. Contoh: Windows, Linux, driver perangkat keras.;70;100;72
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;perangkat lunak aplikasi adalah program yang membantu pengguna, sedangkan perangkat lunak sistem adalah program yang mengelola perangkat keras dan menyediakan platform bagi perangkat lunak aplikasi;80;100;77
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;-;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang digunakan pengguna untuk menjalankan tugas tertentu, seperti Microsoft Word, Photoshop, dan browser web. Perangkat lunak sistem mengelola perangkat keras dan menyediakan platform bagi aplikasi, contohnya sistem operasi (Windows, Linux) dan driver. Perangkat lunak sistem bekerja di latar belakang, sementara perangkat lunak aplikasi berinteraksi langsung dengan pengguna untuk menyelesaikan tugas spesifik;80;100;85,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang dirancang untuk melakukan tugas spesifik bagi pengguna, sementara perangkat lunak sistem adalah program yang mengelola perangkat keras dan menyediakan platform bagi perangkat lunak lain.;80;100;83
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang digunakan pengguna untuk menjalankan tugas tertentu, seperti Microsoft Word, Google Chrome, atau WhatsApp. Sedangkan, Perangkat lunak sistem adalah program yang mengelola dan mengontrol perangkat keras komputer, seperti sistem operasi (Windows, macOS, Linux).;75;90;76,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adlaah perangkat lunak yang akan dieksekusi oleh sistem. Perangkat lunak sistem akan dieksekusi untuk menggerakan perangkat keras sebuah komputer;80;56;78,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;"Perangkat lunak aplikasi dan perangkat lunak sistem memiliki peran yang berbeda dalam sebuah komputer. Perangkat lunak aplikasi digunakan langsung oleh pengguna untuk menjalankan tugas tertentu, seperti mengolah kata dengan Microsoft Word, menjelajah internet dengan Google Chrome, atau mengedit gambar dengan Photoshop. Sementara itu, perangkat lunak sistem bertugas mengelola sumber daya komputer dan menyediakan lingkungan agar perangkat lunak aplikasi dapat berjalan dengan baik. Contohnya adalah sistem operasi seperti Windows, macOS, atau Linux, serta driver yang membantu perangkat keras berfungsi dengan benar. Dengan kata lain, perangkat lunak sistem berperan sebagai ""pondasi dan mesin"" komputer, sedangkan perangkat lunak aplikasi adalah ""alat"" yang digunakan oleh pengguna untuk menyelesaikan berbagai pekerjaan";80;100;79
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang dirancang untuk memenuhi kebutuhan pengguna, seperti pengolahan kata (Microsoft Word), pemutar media (VLC Media Player), dan browser web (Google Chrome). • Perangkat lunak sistem adalah perangkat lunak yang berfungsi untuk mengelola perangkat keras dan menyediakan layanan dasar bagi perangkat lunak aplikasi, seperti sistem operasi (Windows, Linux, macOS) dan driver perangkat.;80;100;87,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;perangkat lunak aplikasi lebih simpel dibandingkan perangkat lunak sistem;70;20;71,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi digunakan oleh pengguna untuk menjalankan tugas tertentu, seperti Microsoft Word. Sementara itu, perangkat lunak sistem mengelola hardware dan menyediakan lingkungan bagi aplikasi, seperti sistem operasi Windows.;80;100;84
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Peramgkat lunak aplikasi mengatur sumber komputer, sementara sistem mengatur sumber pengguna;70;20;68,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak adalah software Perangkat lunak sistem adlaah koding;40;20;36,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi merupakan perangkat lunak yang berupa aplikasi non-esensial dan tidak diperlukan komputer untuk menyala, sedangkan perangkat lunak sistem merupakan perangkat lunak yang dibutuhkan komputer untuk berfungsi sebagai penghubung antara perangkat keras dan perangkat lunak lainnya;70;56;70,75
